eventid,iyear,imonth,iday,country,country_txt,region,region_txt,city,latitude,longitude,summary,success,suicide,attacktype1,attacktype1_txt,targtype1,targtype1_txt,gname,weaptype1,weaptype1_txt,nkill,nwound
200407190005,2004,7,19,92,India,6,South Asia,Doru,33.57313,75.223231,"07/19/2004: Suspected Islamic militants threw a hand grenade into a crowd of people who had gathered to listen to Deputy Chief Minister Mangat Ram Sharma speak in Dora, India.  The bomb killed three people and injured between 20 and 40 others.  Sharma escaped injury, but Asgar Samoon, the civil administrator for Anantnag District was injured in the explosion.  No group claimed responsibility for the attack.",1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,6,Explosives,3,
200407190006,2004,7,19,95,Iraq,10,Middle East & North Africa,Tal Afar,36.376823,42.448875,"07/19/2004: Unknown gunmen ambushed Mullah Kader, a member of the Kurdistan Democratic Party (KDP), on the Tel Aafar Bridge as he made his way from Tel Aafar to Irbil.  The attackers shot and killed two of his guards and wounded another.  No group claimed responsibility for the assassination attempt.",0,0,1,Assassination,2,Government (General),Unknown,5,Firearms,2,1
200407200001,2004,7,20,95,Iraq,10,Middle East & North Africa,Basra,30.510054,47.778095,"07/20/2004: Two unknown attackers shot and killed council member and acting Governor of Basra, Hazim al-Aynachi along with his bodyguard and driver as they pulled out from his driveway.  Iraqi insurgents previously had threatened al-Aynachi.  No group claimed responsibility for the assassination.",1,0,1,Assassination,2,Government (General),Unknown,5,Firearms,3,0
200407200002,2004,7,20,155,West Bank and Gaza Strip,10,Middle East & North Africa,Ramallah,31.907141,35.198219,"07/20/2004: An unknown gunman shot Nabil Amr, a frequent critic of Yasser Arafat and former cabinet minister, in the West Bank city of Ramallah.  Amr sustained two gunshot wounds to his leg when the perpetrator fired at him from a house as he was walking home.  No group claimed responsibility for the shooting.",1,0,2,Armed Assault,2,Government (General),Unknown,5,Firearms,0,1
200407210002,2004,7,21,95,Iraq,10,Middle East & North Africa,Baghdad,33.303566,44.371773,07/21/2004: Unknown assailants launched three rockets at the Baghdad Hospital killing three people and injuring four others.  No group claimed responsibility for the attack.,1,0,3,Bombing/Explosion,1,Business,Unknown,6,Explosives,3,4
200407210003,2004,7,21,186,Sri Lanka,6,South Asia,Akaraipattu,7.219392,81.849757,"07/21/2004: Suspected members of the Liberation Tigers of Tamil Eelam (LTTE) shot and killed Velayutham Ravindaran, a member of the Eelam People's Democratic Party (EPDP) in Akkaraipattu, Sri Lanka.  Although no group claimed responsibility for the attack, the LTTE had vowed to take revenge on any person supporting the break away EPDP leader, Karuna.",1,0,1,Assassination,2,Government (General),Liberation Tigers of Tamil Eelam (LTTE),5,Firearms,1,0
200407210005,2004,7,21,95,Iraq,10,Middle East & North Africa,Ramadi,33.420948,43.295662,"07/21/2004: A car bomb exploded in Ramadi, Iraq killing Sattar, Mustapha and Yussef Khalil, three brothers, as they were walking on the street.  No group claimed responsibility for the attack.",1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,6,Explosives,3,0
200407210006,2004,7,21,45,Colombia,3,South America,Cucuta,7.894195,-72.503885,"07/21/2004: Unknown attackers on a motorcycle shot and killed Salomon Freire, the chief of security of the state prosecutor’s office in Cucuta, Colombia.  No group claimed responsibility for the assassination.",1,0,1,Assassination,2,Government (General),Unknown,5,Firearms,1,0
200407220002,2004,7,22,167,Russia,9,Eastern Europe,Makhachkala,42.98542,47.450668,"07/22/2004: Chechen rebels were suspected of planting two bombs that exploded at the entrance to a Russian military base in Makhachkala, Dagestan.  The bombs killed one woman, Nazlizhat Zaidova, and injured seven others.  The bombs were detonated via remote-control devices and each had the equivalent of 5 kilograms of TNT.",1,0,3,Bombing/Explosion,4,Military,Chechen Rebels,6,Explosives,1,7
200407220003,2004,7,22,186,Sri Lanka,6,South Asia,Unknown,7.785305,81.427899,"07/22/2004: Suspected members of the Liberation Tigers of Tamil Eelam (LTTE) shot and killed a man who was a supporter of the Eelam People's Democratic Party (EPDP) whose leader, Karuna, had formed in opposition to the LTTE.  Although no group claimed responsibility for the attack, the LTTE had threatened supporters of the EPDP previously.",1,0,2,Armed Assault,14,Private Citizens & Property,Liberation Tigers of Tamil Eelam (LTTE),5,Firearms,1,0
200407230001,2004,7,23,167,Russia,9,Eastern Europe,Grozny,43.320229,45.654491,"07/23/2004: Chechen militants were suspected in a bombing attack that killed one person and left three others injured in Grozny, Chechnya.  The bomb exploded near a marketplace in the city’s Zavodsky District.  Authorities discovered and defused another bomb that the found planted across the street from the first device.  No group claimed responsibility for the bombing.",1,0,3,Bombing/Explosion,14,Private Citizens & Property,Chechen Rebels,6,Explosives,1,3
200407230002,2004,7,23,95,Iraq,10,Middle East & North Africa,Mosul,36.354145,43.14357,"07/23/2004: Suspected Iraqi insurgents shot and killed retired Iraqi General Salim Majeed Blaish as he was heading to the mosque for his Friday prayers in Mosul, Iraq.  General Blaish was the former top commander in the Iraqi Army and had worked for the US authorities.  One of General Blaish’s neighbors walking with him to mosque was also killed in the attack.  Although no group claimed responsibility for the assassination, insurgents had repeatedly targeted senior officials and members of Iraqi security forces whom they accused of collaborating with the US occupation forces.",1,0,1,Assassination,4,Military,Unknown,5,Firearms,2,0
200407240001,2004,7,24,167,Russia,9,Eastern Europe,Makhachkala,42.98542,47.450668,"07/24/2004: An unidentified assailant threw a hand grenade at a police checkpoint in Makhachkala, Dagestan, Russian Federation. The blast killed one and injured two. No group claimed the attack, but Chechen rebels were suspected.",1,0,3,Bombing/Explosion,3,Police,Chechen Rebels,6,Explosives,1,2
200407240002,2004,7,24,153,Pakistan,6,South Asia,Karachi,24.891115,67.143311,"07/24/2004: A remote-controlled roadside bomb exploded near a vehicle carrying Islamic Seminary teachers in Karachi, Pakistan. The blast killed one and wounded at least six inside the vehicle. No group claimed responsibility for the attack.",1,0,3,Bombing/Explosion,8,Educational Institution,Unknown,6,Explosives,1,6
200407250001,2004,7,25,92,India,6,South Asia,Rajouri,33.371715,74.315313,"07/25/2004: In Rajouri, India, suspected Lashkar-e Taiba rebels barged into the home of Mohammad Shafi, beheading Shafi and his two children, and leaving his wife seriously injured. The rebels believed that Mohammad Shafi was a police informant.",1,0,2,Armed Assault,14,Private Citizens & Property,Lashkar-e-Taiba (LeT),9,Melee,3,1
200407250002,2004,7,25,167,Russia,9,Eastern Europe,Starye Atagi,43.1078,45.7384,"07/25/2004: In the village of Starye Atagi in Chechnya, Russia, gunmen believed to be Chechen rebels fired a grenade launcher into the house of the village administration head, Vakha Budayev. No one was killed, but a guard was injured in the attack.",0,0,1,Assassination,2,Government (General),Chechen Rebels,6,Explosives,0,1
200407250003,2004,7,25,167,Russia,9,Eastern Europe,Samashki,43.2855,45.2942,"07/25/2004: In Samashki, part of Chechnya’s Achkhoi-Martan District, a remote-controlled explosive device went off as a vehicle passed. Three people, including local administration head Khizir Aldamov, were killed and one other wounded. No group claimed responsibility for the attack, but government officials suspected Chechen rebels.",1,0,1,Assassination,2,Government (General),Chechen Rebels,6,Explosives,3,1
200407250005,2004,7,25,209,Turkey,10,Middle East & North Africa,Pulumur,39.492335,39.897452,"07/25/2004: Militants believed to be associated with either the Kurdistan Workers' Party (PKK) or the Maoist Communist Party (MKP) killed a farmer, Zeynel Benler, in Pulumur District, Turkey. In addition, Benler’s daughter was severely wounded in the attack. Reports state that the perpetrators were trying to abduct Mr. Benler, but he refused to go with the rebels.",1,0,9,Unknown,14,Private Citizens & Property,Kurdistan Workers' Party (PKK),13,Unknown,1,1
200407260002,2004,7,26,92,India,6,South Asia,Baramulla,34.205605,74.353867,"07/26/2004:  An unidentified person threw a grenade toward Indian border security force personnel outside the Baramulla hospital in India.  One person was killed and 34 others were injured, five critically.  No group claimed responsibility for the attack and officials did not name a suspected group.",1,0,3,Bombing/Explosion,4,Military,Unknown,6,Explosives,1,34
200407260003,2004,7,26,95,Iraq,10,Middle East & North Africa,Baghdad,33.303566,44.371773,"07/26/2004: Suspected Iraqi insurgents attacked Iraq’s Deputy Chief of Tribal Affairs, Col. Musab al-Awadi, killing him and two of his bodyguards with gunfire. The attack happened outside al-Awadi’s home in southern Baghdad, Iraq.",1,0,1,Assassination,2,Government (General),Unknown,5,Firearms,3,0
200407260004,2004,7,26,95,Iraq,10,Middle East & North Africa,Mosul,36.354145,43.14357,"07/26/2004: Outside the main U.S. Military Base in Mosul, Iraq, a pick-up truck loaded with explosives detonated 50 meters from the main gate of the Mosul airfield. Three people were killed including the suicide bomber. Four security guards and three U.S. soldiers were wounded in the attack.",1,1,3,Bombing/Explosion,6,Airports & Aircraft,Unknown,6,Explosives,2,7
200407260007,2004,7,26,153,Pakistan,6,South Asia,Turbat,25.999413,63.047451,"07/26/2004: A military convoy in Turbat, Balochistan Province, southern Pakistan, was attacked by unidentified militants firing rockets. Two soldiers were killed and three others were injured in the attack. No group claimed responsibility, but several suspects were arrested.",1,0,3,Bombing/Explosion,4,Military,Unknown,6,Explosives,2,3
200407260009,2004,7,26,167,Russia,9,Eastern Europe,Vorenezh,51.65,39.2,"07/26/2004: A bomb near a bus stop exploded in Voronezh, Russia, injuring two people. The bomb was set-off by a timing mechanism and was filled with metal balls. No group claimed responsibility for the bombing, but officials blamed ""terrorists from the North Caucasus.""",1,0,3,Bombing/Explosion,19,Transportation,Unknown,6,Explosives,0,2
200407270002,2004,7,27,92,India,6,South Asia,Srinagar,34.110586,74.868257,"07/27/2004: Two militants attacked the Central Reserve Police Force (CRPF) at Dal Lake, India, using AK rifles and grenades. Five CRPF personnel and the two militants were killed and two other policemen were wounded. Al-Mansoorian claimed responsibility for the attack.",1,0,2,Armed Assault,3,Police,Al-Mansoorian,5,Firearms,7,2
200407270003,2004,7,27,95,Iraq,10,Middle East & North Africa,Baghdad,33.303566,44.371773,"07/27/2004: A mortar attack, launched by unidentified militants, landed in a residential area of central Baghdad, Iraq. The attack killed one Iraqi garbage collector and wounded 14 U.S. troops. There was not a claim of responsibility and no group was suspected by officials.",1,0,3,Bombing/Explosion,4,Military,Unknown,6,Explosives,1,14
200407280001,2004,7,28,209,Turkey,10,Middle East & North Africa,Mardinkapi,38.106338,40.540783,"07/28/2004: Unidentified assailants suspected to be part of the Kurdish Workers’ Party (PKK) launched a bomb and armed attack on a police post in Mardinkapi, Diyarbakir Province, Turkey. The attack killed one, a policeman, and wounded two, another policeman and a local official.",1,0,2,Armed Assault,3,Police,Kurdistan Workers' Party (PKK),5,Firearms,1,2
200407280002,2004,7,28,4,Afghanistan,6,South Asia,Bila Khel,33.301944,68.476111,"07/28/2004: A bomb exploded in a mosque that was being used for voter registration in Belal Kheil, Ghazni Province, Afghanistan. Six Afghans, including two United Nations staff, were killed and seven were wounded, two critically. The Taliban claimed credit for the attack.",1,0,3,Bombing/Explosion,2,Government (General),Taliban,6,Explosives,6,7
200407280003,2004,7,28,95,Iraq,10,Middle East & North Africa,Baqubah,33.74324,44.623825,"07/28/2004: A minibus packed with explosives was detonated by a suicide attacker while targeting the al-Najda police station in Baqouba, Iraq. The blast killed at least 70 people, mostly civilians, and injured 56. The attack took place in the middle of the downtown part of the city, where hundreds were lined up to join the Iraqi police force. The blast wrecked nearby shops and burned vehicles. Officials suspected the group of followers of Abu Mussab al-Zarqawi, al-Qaida's Iraqi chief, who had made claims on other attacks in the city.",1,1,3,Bombing/Explosion,3,Police,Tawhid and Jihad,6,Explosives,70,56
200407280004,2004,7,28,153,Pakistan,6,South Asia,Kohat,33.590603,71.44062,"07/28/2004: A homemade bomb exploded near military facilities in Kohat, Pakistan. The blast killed two Pakistani intelligence officials and the suspected bomber and wounded at least two others. The police and intelligence officials were investigating an earlier explosion where the suspected attacker accidentally died from his own bomb. No group claimed responsibility for the attack.",1,0,3,Bombing/Explosion,2,Government (General),Unknown,6,Explosives,3,2
200407290003,2004,7,29,141,Nepal,6,South Asia,Nepalganj,28.056065,81.628014,07/29/2004:  Suspected Maoist Rebels threw a bomb at a security vehicle in a Nepalgunj market in Nepal.  The blast did not cause any deaths but 28 civilians and two police guards were injured in the blast.  There were no claims of responsibility.,1,0,3,Bombing/Explosion,3,Police,Unknown,6,Explosives,0,30
200407300001,2004,7,30,219,Uzbekistan,7,Central Asia,Tashkent,41.266667,69.216667,"07/30/2004: Three people, including a suicide bomber, were killed and one person was injured as the perpetrator set-off an explosive device at the Israeli Embassy in Tashkent, Uzbekistan. The Islamic Movement of Uzbekistan (IMU), the Islamic Jihad Group (IJG), and Hizb al-Tahrir al-Islami (HT) each claimed responsibility. Officials suspected that the IJG was responsible for the attacks. The U.S. Embassy and the Uzbekistan Prosecutor General’s Office in Tashkent were also attacked in related incidents.",1,1,3,Bombing/Explosion,7,Government (Diplomatic),Islamic Jihad Group (IJG),6,Explosives,3,1
200407300002,2004,7,30,219,Uzbekistan,7,Central Asia,Tashkent,41.266667,69.216667,"07/30/2004: Two people, including a suicide bomber, were killed and one person was injured as a suicide bomber set-off an explosion at the U.S. Embassy in Tashkent, Uzbekistan. The Islamic Movement of Uzbekistan (IMU), the Islamic Jihad Group (IJG), and Hizb al-Tahrir al-Islami (HT) each claimed responsibility. Officials suspected that the IJG was responsible for the attacks. The Israeli Embassy and the Uzbekistan Prosecutor General’s Office in Tashkent were also attacked in related incidents.",1,1,3,Bombing/Explosion,7,Government (Diplomatic),Islamic Jihad Group (IJG),6,Explosives,2,1
200407300003,2004,7,30,219,Uzbekistan,7,Central Asia,Tashkent,41.266667,69.216667,"07/30/2004: Two people, including a suicide bomber, were killed and four people were injured as a suicide bomber set-off an explosion at the Prosecutor General's Office in Tashkent, Uzbekistan. The Islamic Movement of Uzbekistan (IMU), the Islamic Jihad Group (IJG), and Hizb al-Tahrir al-Islami (HT) each claimed responsibility. Officials suspected that the IJG was responsible for the attacks. The Israeli Embassy and the U.S. Embassy in Tashkent were also attacked in related incidents.",1,1,3,Bombing/Explosion,2,Government (General),Islamic Jihad Group (IJG),6,Explosives,2,4
200407300004,2004,7,30,153,Pakistan,6,South Asia,Fateh Jang,33.565614,72.643393,"07/30/2004: Nine people, including one suicide bomber, were killed when the bomb carried by a suicide bomber exploded near the motorcade of Finance Minister Shaukat Aziz in Fateh Jang, Pakistan. The attack injured at least 50 people and responsibility was claimed by the al-Islambouli Brigades of al-Qaida. Finance Minister Shaukat Aziz escaped unharmed from the explosion.",1,1,3,Bombing/Explosion,2,Government (General),Islambouli Brigades of al-Qaida,6,Explosives,9,50
200407310003,2004,7,31,4,Afghanistan,6,South Asia,Khan Shine,30.550198,63.78606,"07/31/2004: Tawoos Khan (Thawos Khan), the Governor of Khan Shine District in Helmand Province, was killed along with four bodyguards in an attack on the governor’s convoy near Khan Shine, Afghanistan. Taliban insurgents claimed responsibility for the attack, which killed a total of five and injured two.",1,0,1,Assassination,2,Government (General),Taliban,5,Firearms,5,2
200407310004,2004,7,31,186,Sri Lanka,6,South Asia,Colombo,6.941837,79.861687,"07/31/2004: Suspected Liberation Tigers of Tamil Eelam (LTTE) assassinated a senior military intelligence operative in a popular shopping district in Colombo, Sri Lanka. Kandiah Yogarajan (Kandiah Yoga raja, alias PLOTE Mohan) was shot and killed at near point-blank range.",1,0,1,Assassination,4,Military,Liberation Tigers of Tamil Eelam (LTTE),5,Firearms,1,0
200408010001,2004,8,1,95,Iraq,10,Middle East & North Africa,Baghdad,33.303566,44.371773,"08/01/2004: In a series of five related incidents, unknown assailants used car bombs to blast four Christian churches in Baghdad and one in Mosul, killing at least 11 people and many were injured. It was unclear if the cars were bobby-trapped or were driven by suicide bombers. In this incident, Our Lady of Salvation Christian church was targeted in the Muslim Karrada district of Baghdad, resulting in structural damage to the wall that surrounds the church. Witnesses said dozens were lightly injured by flying glass.",1,0,3,Bombing/Explosion,15,Religious Figures/Institutions,Unknown,6,Explosives,3,12
200408010002,2004,8,1,95,Iraq,10,Middle East & North Africa,Baghdad,33.303566,44.371773,"08/01/2004: In a series of five related incidents, unknown assailants used car bombs to blast four Christian churches in Baghdad and one in Mosul, killing at least 11 people and many were injured. It was unclear if the cars were bobby-trapped or were driven by suicide bombers. In this incident, Our Lady of the Flowers Armenian Catholic Church was targeted in the Muslim Karrada district of Baghdad. Only one minor injury resulted.",1,0,3,Bombing/Explosion,15,Religious Figures/Institutions,Unknown,6,Explosives,2,1
200408010003,2004,8,1,95,Iraq,10,Middle East & North Africa,Baghdad,33.303566,44.371773,"08/01/2004: In a series of five related incidents, unknown assailants used car bombs to blast four Christian churches in Baghdad and one in Mosul, killing at least 11 people and many were injured. It was unclear if the cars were bobby-trapped or were driven by suicide bombers. In this incident, the blast hit around 7 p.m. while the worshippers were taking communion. The exact number of injuries was unknown.",1,0,3,Bombing/Explosion,15,Religious Figures/Institutions,Unknown,6,Explosives,2,
200408010004,2004,8,1,95,Iraq,10,Middle East & North Africa,Baghdad,33.303566,44.371773,"08/01/2004: In a series of five related incidents, unknown assailants used car bombs to blast four Christian churches in Baghdad and one in Mosul, killing at least 11 people and many were injured. It was unclear if the cars were bobby-trapped or were driven by suicide bombers. In this incident, the bomb exploded while worshippers were still in mass. The exact number of injuries was unknown.",1,0,3,Bombing/Explosion,15,Religious Figures/Institutions,Unknown,6,Explosives,2,
200408010005,2004,8,1,95,Iraq,10,Middle East & North Africa,Mosul,36.354145,43.14357,"08/01/2004: In a series of five related incidents, unknown assailants used car bombs to blast four Christian churches in Baghdad and one in Mosul, killing at least 11 people and many were injured. It was unclear if the cars were bobby-trapped or were driven by suicide bombers. In this incident, which appeared to the scene of the most fatalities, the bomb went off in the parking lot while several worshippers were in their cars. The exact number of injuries was unknown.",1,0,3,Bombing/Explosion,15,Religious Figures/Institutions,Unknown,6,Explosives,2,
200408010006,2004,8,1,95,Iraq,10,Middle East & North Africa,Mosul,36.354145,43.14357,"08/01/2004: A suicide car bomb exploded outside of a police station in Mosul. Four people where killed and approximately 50 were wounded. No one claimed responsibility, and it was unclear who the perpetrator was.",1,1,3,Bombing/Explosion,3,Police,Unknown,6,Explosives,5,51
200408010008,2004,8,1,97,Israel,10,Middle East & North Africa,Eshkol regional council,31.192114,34.449473,"08/01/2004: Unidentified assailants fired a rocket into the Western Negev Desert, injuring two people. While no one claimed responsibility for the attack, HAMAS was blamed.",1,0,3,Bombing/Explosion,14,Private Citizens & Property,Hamas (Islamic Resistance Movement),6,Explosives,0,2
200408010010,2004,8,1,6,Algeria,10,Middle East & North Africa,Ziama Mansouria,36.673056,5.481111,"8/1/2004: Suspected members of the Salafist Group for Preaching and Fighting (GSPC) detonated a homemade bomb targeting a vehicle driven by Algerians belonging to a firm providing security for a power company in Ziama Mansouria, Algeria.  Three people were killed and one was wounded.  Their vehicle was also damaged in the blast.",1,0,3,Bombing/Explosion,1,Business,Salafist Group for Preaching and Fighting (GSPC),6,Explosives,3,1
200408010011,2004,8,1,141,Nepal,6,South Asia,Dang district,27.99036,82.301773,08/01/2004: Maoist rebels abducted and killed a soldier from the Royal Nepal Army in Dang district.,1,0,6,Hostage Taking (Kidnapping),4,Military,Maoists,13,Unknown,1,0
200408010013,2004,8,1,141,Nepal,6,South Asia,Tansen,27.86679,83.550091,"08/01/2004: Three soldiers from the Royal Nepal Army were killed in a land mine explosion set by Maoist rebels in Tansen, Palpa district. Two others sustained serious injuries in the incident.",1,0,3,Bombing/Explosion,4,Military,Maoists,6,Explosives,3,2
200408020001,2004,8,2,95,Iraq,10,Middle East & North Africa,Basra,30.510054,47.778095,"08/02/2004: Five Iraqi women contracted as cleaners at the British military base in Basra airport were attacked by unknown gunmen as they waited for the bus. Two of the workers, Samar Muhammad and Nidal Abdullah, were killed instantly. Two more workers, Rasmiya Kahlil and Bushra Sabri, were seriously injured and taken to the hospital. This incident occurred in the context of frequent militant attacks against Iraqis who are working with the multinational forces in Iraq.",1,0,2,Armed Assault,14,Private Citizens & Property,Unknown,5,Firearms,2,2
200408020002,2004,8,2,153,Pakistan,6,South Asia,Ingeera,29.273668,69.087636,"08/02/2004: Two gunmen attempted to assassinate the chief minister of Pakistan's Balochistan province, Jam Muhammed Yousef. The assailants, who were hiding in the mountains, fired on the chief minister's motorcade in the town of Ingeera, about 310 kilometers south of the provincial capital of Quetta. Police officers with the chief minister fired back, and reportedly killed one of the gunmen. According to reports, the other gunmen was arrested. While Yousef was unhurt, one police officer died in the attack and another was injured. Authorities suspected that the attack was carried out by nationalists in the province rather than Al-Qaida, which had claimed responsibility for an assassination attempt on Pakistan's Prime Minister-designate last week.",0,0,1,Assassination,2,Government (General),Unknown,5,Firearms,2,2
200408020003,2004,8,2,155,West Bank and Gaza Strip,10,Middle East & North Africa,Gaza,31.502407,34.459743,"08/02/2004: Unknown assailants threw two hand grenades into a Gaza City prison cell holding Palestinians suspected of collaborating with Israel. One prisoner, Mussa Auwda, died of his injuries in the hospital. Eight other inmates were injured.",1,0,3,Bombing/Explosion,3,Police,Unknown,6,Explosives,1,8
200408020004,2004,8,2,155,West Bank and Gaza Strip,10,Middle East & North Africa,Gaza,31.502407,34.459743,"08/02/2004: Five unknown Palestinian militants gunned down Mahmud al-Sharif, a Palestinian suspected of collaborating with Israel, as he lay in a hospital bed after being injured in a grenade attack at a Gaza City prison. Mahmud al-Sharif was shot in the head by the masked gunmen after they burst into Gaza City's Al Shifa hospital.",1,0,1,Assassination,14,Private Citizens & Property,Unknown,5,Firearms,1,0
200408020005,2004,8,2,141,Nepal,6,South Asia,Amppipal,28.069656,84.533503,08/02/2004: Maoist rebels murdered a farmer near Amppipal in Gorkha district for spying on Maoist activities in the area.,1,0,9,Unknown,14,Private Citizens & Property,Maoists,13,Unknown,1,0
200408030001,2004,8,3,45,Colombia,3,South America,Andianapolis,4.165833,-76.386389,"08/03/2004: Nine Colombian police officers were killed and one was wounded when a roadside bomb exploded. Dozens of officers were traveling along a mountainous highway to Andinapolis from Bogota when the bomb went off. Authorities suspected Colombia's largest rebel group, the Fuerzas Armadas Revolucionarias de Colombia (FARC) (FARC), were responsible for the attack. The ambush was a way of retaliating for the police's seizure of almost three tons of cocaine over the past few weeks.",1,0,3,Bombing/Explosion,3,Police,Revolutionary Armed Forces of Colombia (FARC),6,Explosives,9,1
200408030002,2004,8,3,205,Thailand,5,Southeast Asia,Bannang Sata,6.242799,101.297732,"08/03/2004: Three soldiers were injured in a roadside bombing in Yala province, Thailand. The soldiers were escorting teachers to schools when the bomb went off. There was no claim of responsibility, and it was unknown who perpetrated the bombing. The attack occurred in the context of increased separatist violence in the region that has targeted security officials and teachers at government-run secular schools.",1,0,3,Bombing/Explosion,4,Military,Unknown,6,Explosives,0,3
200408030003,2004,8,3,95,Iraq,10,Middle East & North Africa,Baghdad,33.303566,44.371773,"08/03/2004: Police chief Colonel Moyad Bashar al-Shamari was killed and two other policemen were injured when their car hit a roadside bomb near the Abu Jafaar al-Mansour square in central Baghdad. The police officers were on their way to work at the Marmoun police station at the time. There is no claim of responsibility, and it was unknown who perpetrated the bombing.",1,0,3,Bombing/Explosion,3,Police,Unknown,6,Explosives,1,2
200408030007,2004,8,3,173,Saudi Arabia,10,Middle East & North Africa,Riyadh,24.64732,46.714581,08/03/2004: Two unknown militants shot and killed Irish civil engineer Tony Christopher with machine guns in his Riyadh office. Mr. Christopher worked for Saudi firm Rocky for Trade and Construction. No one else was injured in the attack. The incident occurred in the context of numerous attacks in Riyadh linked to Al-Qaida.,1,0,2,Armed Assault,1,Business,Unknown,5,Firearms,1,0
200408030009,2004,8,3,186,Sri Lanka,6,South Asia,Valaichchenai,7.921328,81.52467,"08/03/2004: A grenade was thrown at the offices of the Eelam People's Democratic Party (EPDP) in Valaichchenai, Sri Lanka in the early morning hours. Four activists and a police constable were wounded. The rival Liberation Tigers of Tamil Eelam were suspected of involvement in the grenade attack.",1,0,3,Bombing/Explosion,22,Violent Political Party,Liberation Tigers of Tamil Eelam (LTTE),6,Explosives,0,5
200408040001,2004,8,4,4,Afghanistan,6,South Asia,Baraki Barak,33.969167,68.944722,"08/04/2004: A mine attached to a bicycle was detonated by remote control when a pick-up truck carrying an Afghan government official and a judge slowed down for a ramp, near Baraki Barak in Logar province. The bomb left the official and judge uninjured, but killed three of the judge's children who were riding in the open rear of the truck. It was unknown who perpetrated the attack.",1,0,3,Bombing/Explosion,2,Government (General),Unknown,6,Explosives,3,0
200408040002,2004,8,4,95,Iraq,10,Middle East & North Africa,Baghdad,33.303566,44.371773,"08/04/2004: Two comrades, the leader of the Kurdistan Democratic Party's Al-Karkh branch, Sardar Abdallah Sa'id, and an employee of the branch, Jihad Jalal, were assassinated in Baghdad.",1,0,1,Assassination,22,Violent Political Party,Unknown,13,Unknown,2,0
200408050001,2004,8,5,167,Russia,9,Eastern Europe,Mozdok,43.75,44.65,"08/05/2004: Three people were injured when a bomb exploded at a bus stop in the city of Mozdok in North Ossetia, Russia. No one claimed responsibility for the attack, and it was unknown who perpetrated the incident.",1,0,3,Bombing/Explosion,19,Transportation,Unknown,6,Explosives,0,3
200408060001,2004,8,6,19,Bangladesh,6,South Asia,Sylhet,24.897778,91.871389,08/06/2004: Islamic militants were suspected in a bomb attack on two cinemas in Sylhet which killed one person and injured at least seven others. Two bombs exploded almost simultaneously while evening shows were in progress. Police recovered one unexploded bomb at the scene.,1,0,3,Bombing/Explosion,1,Business,Unknown,6,Explosives,1,7
200408060002,2004,8,6,205,Thailand,5,Southeast Asia,Unknown,6.774536,100.912508,08/06/2004: A retired Thai police officer was shot dead by two unidentified men on a motorbike in the Muslim-majority south of Thailand. This attack came in the context of rising violence in the region since the start of 2004.,1,0,1,Assassination,3,Police,Unknown,5,Firearms,1,0
200408080002,2004,8,8,209,Turkey,10,Middle East & North Africa,Unknown,,,08/08/2004: Four police officers were wounded when two Kurdish rebels opened fire on their police station in southeastern Turkey.,1,0,2,Armed Assault,3,Police,Unknown,5,Firearms,0,4
200408080003,2004,8,8,205,Thailand,5,Southeast Asia,Thepa District,6.779318,100.913106,"08/08/2004: Retired Thai police officer Pichet Inthajan was shot dead by two unidentified men on a motorbike in the Thepa district of Songlka province, a Muslim-majority area. There was no claim of responsibility. The attack came in the context of rising violence in the region since the start of 2004.",1,0,1,Assassination,3,Police,Unknown,5,Firearms,1,0
200408090001,2004,8,9,209,Turkey,10,Middle East & North Africa,Istanbul,41.106178,28.689863,"08/09/2004: In a series of three related incidents, two bombs targeted two hotels in Istanbul and two bombs targeted a gas liquefied petroleum gas plant. In total, one person was killed and seven others were injured in the four explosions. Reports noted that most of the victims were foreign tourists. A previously unknown Kurdish group, known as the Kurdistan Freedom Falcons, as well as Al-Qaida claimed responsibility for the two hotel blasts. Authorities suspected a possible Kurdish involvement in the multiple bombings. In this incident, workers at the Pars Hotel in Sultanahmet district received an anonymous call only ten minutes before the explosion saying there was a bomb in a room. The blast caused severe structural damage to the hotel.",1,0,3,Bombing/Explosion,1,Business,Kurdistan Freedom Hawks (TAK),6,Explosives,0,4
200408090002,2004,8,9,209,Turkey,10,Middle East & North Africa,Istanbul,41.106178,28.689863,"08/09/2004: In a series of three related incidents, two bombs targeted two hotels in Istanbul and two bombs targeted a gas liquefied petroleum gas plant. In total, one person was killed and seven others were injured in the four explosions. Reports noted that the victims were of multiple nationalities. A previously unknown Kurdish group, known as the Kurdistan Freedom Hawks, as well as Al-Qaida, claimed responsibility for the two hotel blasts. In this incident, the three-story Holiday Hotel was bombed in Laleli district, Istanbul.",1,0,3,Bombing/Explosion,1,Business,Kurdistan Freedom Hawks (TAK),6,Explosives,1,3
200408100001,2004,8,10,45,Colombia,3,South America,San Calixto,8.40255,-73.20768,"08/10/2004: Unidentified assailants attacked the San Calixto police station in Norte de Santander, injuring at least three policemen. Though no one claimed responsibility, authorities suspected that one of the country's illegal armed groups were to behind the attack.",1,0,2,Armed Assault,3,Police,Unknown,5,Firearms,0,3
